account_id,english_name,year,month,predicted_monthly_value
8150D,Laundry & Uniforms,2025,2,1025.44
8150D,Laundry & Uniforms,2025,3,1077.735
15000DD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,1,8333.89
15000DD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,2,8616.77
15000DD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,3,8789.26
8330D,Freight & Express,2025,1,8.515
8330D,Freight & Express,2025,2,29.73
8330D,Freight & Express,2025,3,229.525
8200D,Office Supplies & Stationery,2025,1,1670.165
8200D,Office Supplies & Stationery,2025,2,1256.94
8200D,Office Supplies & Stationery,2025,3,1032.365
8000D,Advertising (Institutional),2025,1,21333.01
8000D,Advertising (Institutional),2025,2,9717.8
8000D,Advertising (Institutional),2025,3,13103.775
10000D,SUB-TOTAL SELLING EXPENSES (LINES 5THRU 15),2025,1,6530.42
10000D,SUB-TOTAL SELLING EXPENSES (LINES 5THRU 15),2025,2,40754.905
10000D,SUB-TOTAL SELLING EXPENSES (LINES 5THRU 15),2025,3,55536.635
29000D,TOTAL OTHER ASSETS(LINES 62 THRU 66),2025,1,126864.275
29000D,TOTAL OTHER ASSETS(LINES 62 THRU 66),2025,2,198939.755
29000D,TOTAL OTHER ASSETS(LINES 62 THRU 66),2025,3,199998.46
14000D,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,1,57326.5
14000D,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,2,49562.575
14000D,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,3,50983.54
8360D,Telephone,2025,1,1557.18
8360D,Telephone,2025,2,1632.08
8360D,Telephone,2025,3,1338.81
8060D,Delivery Expense,2025,1,4106.02
8060D,Delivery Expense,2025,2,3693.31
8060D,Delivery Expense,2025,3,4455.165
8070D,Goodwill Policy,2025,1,1054.46
8070D,Goodwill Policy,2025,2,1698.455
8070D,Goodwill Policy,2025,3,2196.145
8270D,Data Processing,2025,1,7659.895
8270D,Data Processing,2025,2,8174.03
8270D,Data Processing,2025,3,12039.745
8410D,Miscellaneous,2025,1,5645.34
8410D,Miscellaneous,2025,2,6035.43
8410D,Miscellaneous,2025,3,5854.145
8420D,Rent,2025,1,49240.0
8420D,Rent,2025,2,49593.585
8420D,Rent,2025,3,51361.0
85000AD,NET ADDITIONS & DEDUCTS (PAGE 3 NETOF LINE 78),2025,1,246717.025
85000AD,NET ADDITIONS & DEDUCTS (PAGE 3 NETOF LINE 78),2025,2,18682.45425
85000AD,NET ADDITIONS & DEDUCTS (PAGE 3 NETOF LINE 78),2025,3,15140.304250000001
M49000XG,Parts & Accessories,2025,1,21278.165
M49000XG,Parts & Accessories,2025,2,18782.855
M49000XG,Parts & Accessories,2025,3,19310.4
8510D,BONUSES OWNERS,2025,1,-1930.935
8510D,BONUSES OWNERS,2025,2,-204619.63
8510D,BONUSES OWNERS,2025,3,-19302.125
19500D,NET PROFIT OR (LOSS),2025,1,84072.715
19500D,NET PROFIT OR (LOSS),2025,2,4974.89
19500D,NET PROFIT OR (LOSS),2025,3,965.01
13000CD,SUB-TOTAL PERSONNEL EXPENSES  (LINES 17THRU 26),2025,1,50699.11
13000CD,SUB-TOTAL PERSONNEL EXPENSES  (LINES 17THRU 26),2025,2,40551.75
13000CD,SUB-TOTAL PERSONNEL EXPENSES  (LINES 17THRU 26),2025,3,30419.115
19000D,NET PROFIT BEFOREOWNERS BONUS & INCOME TAX (LINES 65 & 66),2025,1,103968.64
19000D,NET PROFIT BEFOREOWNERS BONUS & INCOME TAX (LINES 65 & 66),2025,2,-76022.02
19000D,NET PROFIT BEFOREOWNERS BONUS & INCOME TAX (LINES 65 & 66),2025,3,4642.47
M43500XG,New Vehicle Department,2025,1,74362.645
M43500XG,New Vehicle Department,2025,2,72968.735
M43500XG,New Vehicle Department,2025,3,75500.79
45500XS,TOTAL SALES,2025,1,79515.265
45500XS,TOTAL SALES,2025,2,78256.415
45500XS,TOTAL SALES,2025,3,77348.44
45500XG,TOTAL GROSS PROFIT,2025,1,58790.45
45500XG,TOTAL GROSS PROFIT,2025,2,55741.29
45500XG,TOTAL GROSS PROFIT,2025,3,54981.015
8083D,Compensation - Owner,2025,1,2184.64
8083D,Compensation - Owner,2025,2,2878.8
8083D,Compensation - Owner,2025,3,1837.62
8093D,Compensation - Supervisors,2025,1,25524.38
8093D,Compensation - Supervisors,2025,2,17431.185
8093D,Compensation - Supervisors,2025,3,10697.4
8633D,Other Salaries & Wages,2025,1,6730.645
8633D,Other Salaries & Wages,2025,2,-1716.405
8633D,Other Salaries & Wages,2025,3,2180.01
8103D,Compensation - Clerical,2025,1,3233.91
8103D,Compensation - Clerical,2025,2,3222.755
8103D,Compensation - Clerical,2025,3,3103.41
8123D,Absentee Wages,2025,1,3307.085
8123D,Absentee Wages,2025,2,3709.835
8123D,Absentee Wages,2025,3,3366.975
8133D,Payroll Taxes,2025,1,3234.055
8133D,Payroll Taxes,2025,2,2825.265
8133D,Payroll Taxes,2025,3,4301.305
8173D,Compensation - Other Supervisor,2025,1,4373.06
8173D,Compensation - Other Supervisor,2025,2,4566.205
8173D,Compensation - Other Supervisor,2025,3,3177.185
8331D,Freight & Express,2025,1,0.76
8331D,Freight & Express,2025,2,0.0
8331D,Freight & Express,2025,3,55.495
8213D,Other Supplies & Tools,2025,1,142.985
8213D,Other Supplies & Tools,2025,2,59.745
8213D,Other Supplies & Tools,2025,3,1749.3
8373D,Outside Services,2025,1,2131.81
8373D,Outside Services,2025,2,2650.135
8373D,Outside Services,2025,3,1029.545
8153D,Laundry & Uniforms,2025,1,1579.26
8153D,Laundry & Uniforms,2025,2,998.69
8153D,Laundry & Uniforms,2025,3,1029.31
8333D,Freight & Express,2025,1,0.12
8333D,Freight & Express,2025,2,-0.35
8333D,Freight & Express,2025,3,31.175
5040D,Warranty Labour Rate,2025,1,113.425
5040D,Warranty Labour Rate,2025,2,113.65
5040D,Warranty Labour Rate,2025,3,113.85
13000D,SUB-TOTAL PERSONNEL EXPENSES (LINES 17THRU 26),2025,1,116797.68
13000D,SUB-TOTAL PERSONNEL EXPENSES (LINES 17THRU 26),2025,2,97120.79
13000D,SUB-TOTAL PERSONNEL EXPENSES (LINES 17THRU 26),2025,3,90814.685
8203D,Office Supplies & Stationery,2025,1,571.97
8203D,Office Supplies & Stationery,2025,2,519.55
8203D,Office Supplies & Stationery,2025,3,268.03
15000D,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,1,56688.385
15000D,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,2,56688.385
15000D,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,3,59259.82
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2025,1,238083.32
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2025,2,234592.02
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2025,3,220320.25
8003D,Advertising (Institutional),2025,1,6968.67
8003D,Advertising (Institutional),2025,2,1353.91
8003D,Advertising (Institutional),2025,3,1434.1
17000D,TOTAL OPERATING EXPENSES (LINES 16  & 63),2025,1,243590.33
17000D,TOTAL OPERATING EXPENSES (LINES 16  & 63),2025,2,241209.545
17000D,TOTAL OPERATING EXPENSES (LINES 16  & 63),2025,3,242356.255
M44700XG,Used Vehicle Department,2025,1,81199.955
M44700XG,Used Vehicle Department,2025,2,81241.195
M44700XG,Used Vehicle Department,2025,3,90503.08
M45500XG,Service Department,2025,1,57048.91
M45500XG,Service Department,2025,2,53241.155
M45500XG,Service Department,2025,3,53107.47
14000CD,TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48),2025,1,15103.515
14000CD,TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48),2025,2,11785.405
14000CD,TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48),2025,3,14611.595
8363D,Telephone,2025,1,537.16
8363D,Telephone,2025,2,561.575
8363D,Telephone,2025,3,458.145
8063D,Delivery Expense,2025,1,431.605
8063D,Delivery Expense,2025,2,252.66
8063D,Delivery Expense,2025,3,101.785
8073D,Goodwill Policy,2025,1,1073.54
8073D,Goodwill Policy,2025,2,1418.585
8073D,Goodwill Policy,2025,3,2151.475
8273D,Data Processing,2025,1,2909.935
8273D,Data Processing,2025,2,2903.735
8273D,Data Processing,2025,3,4918.695
8413D,Miscellaneous,2025,1,828.645
8413D,Miscellaneous,2025,2,356.725
8413D,Miscellaneous,2025,3,730.995
8423D,Rent,2025,1,17118.0
8423D,Rent,2025,2,17739.72
8423D,Rent,2025,3,17966.22
8473D,Insurance - Buildings & Improvements,2025,1,1054.72
8473D,Insurance - Buildings & Improvements,2025,2,937.845
8473D,Insurance - Buildings & Improvements,2025,3,1012.205
8493D,Heat - Light - Power - Water,2025,1,432.3
8493D,Heat - Light - Power - Water,2025,2,1607.545
8493D,Heat - Light - Power - Water,2025,3,1461.94
85000D,TOTAL ADDITIONAL INCOME(LINES 71THRU 77),2025,1,116255.28
85000D,TOTAL ADDITIONAL INCOME(LINES 71THRU 77),2025,2,5874.225
85000D,TOTAL ADDITIONAL INCOME(LINES 71THRU 77),2025,3,10667.76
15000CD,SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57),2025,1,19773.055
15000CD,SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57),2025,2,19917.755
15000CD,SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57),2025,3,21345.685
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2025,1,85148.755
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2025,2,78408.03
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2025,3,75156.215
17000CD,TOTAL OPERATING EXPENSES (LINE 63),2025,1,84036.525
17000CD,TOTAL OPERATING EXPENSES (LINE 63),2025,2,76686.68
17000CD,TOTAL OPERATING EXPENSES (LINE 63),2025,3,64920.695
18000CD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,1,-12654.08
18000CD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,2,-16442.82
18000CD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,3,-16903.45
9072D,Miscellaneous Income,2025,1,97324.115
9072D,Miscellaneous Income,2025,2,-90922.895
9072D,Miscellaneous Income,2025,3,9316.305
9101D,Lease & Rental Income,2025,1,7290.0
9101D,Lease & Rental Income,2025,2,7807.585
9101D,Lease & Rental Income,2025,3,7563.005
43500S,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,1,869167.135
43500S,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,2,857054.72
43500S,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,3,887784.55
43000S,TOTAL F & I NEW,2025,1,53067.745
43000S,TOTAL F & I NEW,2025,2,42614.19
43000S,TOTAL F & I NEW,2025,3,45417.77
44500U,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,1,21.775
44500U,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,2,24.575
44500U,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,3,25.775
8494D,Heat - Light - Power - Water,2025,1,229.84
8494D,Heat - Light - Power - Water,2025,2,744.42
8494D,Heat - Light - Power - Water,2025,3,682.44
3500U,Used Vehicles - Retail (Non CPO),2025,1,20.615
3500U,Used Vehicles - Retail (Non CPO),2025,2,23.6
3500U,Used Vehicles - Retail (Non CPO),2025,3,1060.125
44000U,TOTAL USED RETAIL (LINES 33  THRU 38),2025,1,22.09
44000U,TOTAL USED RETAIL (LINES 33  THRU 38),2025,2,24.575
44000U,TOTAL USED RETAIL (LINES 33  THRU 38),2025,3,25.705
3506U,Used Vehicles - Retail (Other Makes),2025,1,0.615
3506U,Used Vehicles - Retail (Other Makes),2025,2,0.17
3506U,Used Vehicles - Retail (Other Makes),2025,3,185.365
45000U,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,1,245.97
45000U,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,2,270.27
45000U,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,3,293.03
41000S,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,1,856638.755
41000S,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,2,855905.135
41000S,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,3,854465.735
44800U,TOTAL NEW & USED VEHICLE(LINES  31 & 62),2025,1,41.64
44800U,TOTAL NEW & USED VEHICLE(LINES  31 & 62),2025,2,44.925
44800U,TOTAL NEW & USED VEHICLE(LINES  31 & 62),2025,3,44.965
45500U,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,1,282.105
45500U,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,2,284.1
45500U,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,3,294.24
5240G,Warranty P&A RO,2025,1,1716.5
5240G,Warranty P&A RO,2025,2,1880.225
5240G,Warranty P&A RO,2025,3,2495.035
5000U,Customer Mechanical Labour - MITSUBISHI,2025,1,2095.6
5000U,Customer Mechanical Labour - MITSUBISHI,2025,2,703.275
5000U,Customer Mechanical Labour - MITSUBISHI,2025,3,235.52
5100S,Sublet Repairs,2025,1,12013.08
5100S,Sublet Repairs,2025,2,13617.775
5100S,Sublet Repairs,2025,3,12529.455
5240S,Warranty P&A RO,2025,1,5900.835
5240S,Warranty P&A RO,2025,2,8848.785
5240S,Warranty P&A RO,2025,3,9344.955
5310U,Retail Counter P&A,2025,1,387.73589999999996
5310U,Retail Counter P&A,2025,2,216.42045000000002
5310U,Retail Counter P&A,2025,3,28.268950000000004
5330U,Wholesale P&A,2025,1,19.77
5330U,Wholesale P&A,2025,2,22.05
5330U,Wholesale P&A,2025,3,21.59
5700U,Tires,2025,1,27.88
5700U,Tires,2025,2,0.44
5700U,Tires,2025,3,0.09
47000U,TOTAL P&A (LINES 16 THRU 27),2025,1,45.625
47000U,TOTAL P&A (LINES 16 THRU 27),2025,2,35.695
47000U,TOTAL P&A (LINES 16 THRU 27),2025,3,58.725
23000D,TOTAL NEW VEHICLES(LINES 21 THRU 25),2025,1,2851622.935
23000D,TOTAL NEW VEHICLES(LINES 21 THRU 25),2025,2,2897346.935
23000D,TOTAL NEW VEHICLES(LINES 21 THRU 25),2025,3,2945977.37
25700D,TOTAL,2025,1,44573.105
25700D,TOTAL,2025,2,44897.1
25700D,TOTAL,2025,3,27682.66
0962P,Sales Reps,2025,1,3.615
0962P,Sales Reps,2025,2,3.785
0962P,Sales Reps,2025,3,3.84
3028S,Eclipse Cross,2025,1,129843.55
3028S,Eclipse Cross,2025,2,114362.745
3028S,Eclipse Cross,2025,3,94368.82
3028G,Eclipse Cross,2025,1,8249.33
3028G,Eclipse Cross,2025,2,4644.81
3028G,Eclipse Cross,2025,3,3546.935
20000D,TOTAL CASH AND CONTRACTS(LINES 1 THRU 5),2025,1,534202.415
20000D,TOTAL CASH AND CONTRACTS(LINES 1 THRU 5),2025,2,499454.35
20000D,TOTAL CASH AND CONTRACTS(LINES 1 THRU 5),2025,3,380868.465
22000D,TOTAL RECEIVABLES(LINE 12 & LINES 13 THRU 19),2025,1,291164.605
22000D,TOTAL RECEIVABLES(LINE 12 & LINES 13 THRU 19),2025,2,340926.465
22000D,TOTAL RECEIVABLES(LINE 12 & LINES 13 THRU 19),2025,3,285763.175
200000D,"TOTAL ASSETS (LINES 50, 61 & 67)",2025,1,5930121.71
200000D,"TOTAL ASSETS (LINES 50, 61 & 67)",2025,2,5930121.71
200000D,"TOTAL ASSETS (LINES 50, 61 & 67)",2025,3,5930014.09
26000D,TOTAL OTHER CURRENT ASSETS(LINES 42 THRU 48),2025,1,436464.44
26000D,TOTAL OTHER CURRENT ASSETS(LINES 42 THRU 48),2025,2,441389.115
26000D,TOTAL OTHER CURRENT ASSETS(LINES 42 THRU 48),2025,3,545815.9
28000D,TOTAL FIXED ASSETS(LINES 53 THRU 60),2025,1,157376.99
28000D,TOTAL FIXED ASSETS(LINES 53 THRU 60),2025,2,157960.39
28000D,TOTAL FIXED ASSETS(LINES 53 THRU 60),2025,3,158180.47
21000D,NET CUSTOMER RECEIVABLES(LINES 7 THRU 11),2025,1,228850.435
21000D,NET CUSTOMER RECEIVABLES(LINES 7 THRU 11),2025,2,263163.53
21000D,NET CUSTOMER RECEIVABLES(LINES 7 THRU 11),2025,3,173458.015
24000D,TOTAL USED VEHICLES(LINES 27 THRU 29),2025,1,1070725.73
24000D,TOTAL USED VEHICLES(LINES 27 THRU 29),2025,2,1072180.62
24000D,TOTAL USED VEHICLES(LINES 27 THRU 29),2025,3,1136244.19
25000D,"TOTAL INVENTORIES(LINES 26, 30 THRU 40)",2025,1,4383528.29
25000D,"TOTAL INVENTORIES(LINES 26, 30 THRU 40)",2025,2,4382105.525
25000D,"TOTAL INVENTORIES(LINES 26, 30 THRU 40)",2025,3,4453213.64
27000D,"TOTAL CURRENT ASSETS(LINES 6, 20, 41 & 49)",2025,1,5475930.04
27000D,"TOTAL CURRENT ASSETS(LINES 6, 20, 41 & 49)",2025,2,5457372.025
27000D,"TOTAL CURRENT ASSETS(LINES 6, 20, 41 & 49)",2025,3,5643436.665
1100AD,Vehicle Accounts - Customers,2025,1,102064.08
1100AD,Vehicle Accounts - Customers,2025,2,166838.765
1100AD,Vehicle Accounts - Customers,2025,3,98395.18
1140AD,"Serv., Parts & Body Shop - Customers",2025,1,87089.59
1140AD,"Serv., Parts & Body Shop - Customers",2025,2,83949.16
1140AD,"Serv., Parts & Body Shop - Customers",2025,3,76379.915
22500D,NET RECEIVABLES (LINES 78 & 79),2025,1,256033.07
22500D,NET RECEIVABLES (LINES 78 & 79),2025,2,243231.535
22500D,NET RECEIVABLES (LINES 78 & 79),2025,3,247517.685
1200AD,Other Factory Rec. / Incentives - Mit.,2025,1,33196.25
1200AD,Other Factory Rec. / Incentives - Mit.,2025,2,33031.25
1200AD,Other Factory Rec. / Incentives - Mit.,2025,3,39356.53
22000XD,TOTAL(LINES 71 THRU 77),2025,1,275136.08
22000XD,TOTAL(LINES 71 THRU 77),2025,2,330698.79
22000XD,TOTAL(LINES 71 THRU 77),2025,3,261599.005
1280AD,Warranty Rec. / P.D.I. - Mitsubishi,2025,1,31908.695
1280AD,Warranty Rec. / P.D.I. - Mitsubishi,2025,2,37753.785
1280AD,Warranty Rec. / P.D.I. - Mitsubishi,2025,3,41885.995
30000D,TOTAL ACCOUNTS & NOTES PAYABLE  (LINES 1 THRU 11),2025,1,4938484.645
30000D,TOTAL ACCOUNTS & NOTES PAYABLE  (LINES 1 THRU 11),2025,2,4942085.735
30000D,TOTAL ACCOUNTS & NOTES PAYABLE  (LINES 1 THRU 11),2025,3,5044034.855
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),2025,1,5866778.175
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),2025,2,5847469.23
35000D,TOTAL LIABILITIES & NET WORTH (LINES 33 & 67),2025,3,6017308.645
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),2025,1,2440263.24
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),2025,2,2371692.03
32000D,TOTAL LONG TERM DEBT (LINES 28 THRU 31),2025,3,2500681.635
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),2025,1,4725507.22
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),2025,2,4774229.135
31000D,TOTAL CURRENT LIABILITIES (LINES 12 THRU 26),2025,3,4861923.615
33000D,TOTAL LIABILITIES (LINES 27 & 32),2025,1,7157597.58
33000D,TOTAL LIABILITIES (LINES 27 & 32),2025,2,7141632.4
33000D,TOTAL LIABILITIES (LINES 27 & 32),2025,3,7173174.205
3950U,TOTAL,2025,1,35.125
3950U,TOTAL,2025,2,47.88
3950U,TOTAL,2025,3,54.095
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,2025,1,75472.435
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,2025,2,80363.465
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,2025,3,81944.05
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,2025,1,77550.825
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,2025,2,80308.355
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,2025,3,85236.51
8361D,Telephone,2025,1,319.04
8361D,Telephone,2025,2,513.5
8361D,Telephone,2025,3,460.115
8362D,Telephone,2025,1,285.745
8362D,Telephone,2025,2,247.915
8362D,Telephone,2025,3,203.775
10000BD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2025,1,8993.01
10000BD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2025,2,24488.635
10000BD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2025,3,29648.435
14000AD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,1,21370.9
14000AD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,2,20529.15
14000AD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,3,15512.875
49000XS,TOTAL SALES - PARTS & ACCESS DEPT.,2025,1,69753.375
49000XS,TOTAL SALES - PARTS & ACCESS DEPT.,2025,2,65222.03
49000XS,TOTAL SALES - PARTS & ACCESS DEPT.,2025,3,65535.935
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,2025,1,16647.98
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,2025,2,18216.48
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,2025,3,19575.26
15000AD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,1,19613.26
15000AD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,2,20251.55
15000AD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,3,20665.4
M17000CD,Service Department,2025,1,82590.36
M17000CD,Service Department,2025,2,75455.695
M17000CD,Service Department,2025,3,65112.82
8364D,Telephone,2025,1,175.84
8364D,Telephone,2025,2,223.675
8364D,Telephone,2025,3,240.805
14000DD,TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),2025,1,5159.98
14000DD,TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),2025,2,4791.945
14000DD,TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),2025,3,4369.925
3098G,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,1,2148.0
3098G,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,2,3.435
3098G,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,3,3.52
3098S,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,1,15383.285
3098S,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,2,0.0
3098S,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,3,1010.3
3500G,Used Vehicles - Retail (Non CPO),2025,1,83335.07
3500G,Used Vehicles - Retail (Non CPO),2025,2,90003.83
3500G,Used Vehicles - Retail (Non CPO),2025,3,92210.46
3500S,Used Vehicles - Retail (Non CPO),2025,1,432706.485
3500S,Used Vehicles - Retail (Non CPO),2025,2,468182.09
3500S,Used Vehicles - Retail (Non CPO),2025,3,496592.2
4511G,Used Vehicles - Retail Reconditioning (Non CPO),2025,1,-23088.07
4511G,Used Vehicles - Retail Reconditioning (Non CPO),2025,2,-23087.11
4511G,Used Vehicles - Retail Reconditioning (Non CPO),2025,3,-22144.63
3506G,Used Vehicles - Retail (Other Makes),2025,1,20.27
3506G,Used Vehicles - Retail (Other Makes),2025,2,8.61
3506G,Used Vehicles - Retail (Other Makes),2025,3,1407.385
3506S,Used Vehicles - Retail (Other Makes),2025,1,369.91
3506S,Used Vehicles - Retail (Other Makes),2025,2,369.91
3506S,Used Vehicles - Retail (Other Makes),2025,3,8036.69
3520G,Used Vehicles - Wholesale,2025,1,15.275
3520G,Used Vehicles - Wholesale,2025,2,0.0
3520G,Used Vehicles - Wholesale,2025,3,0.0
3520S,Used Vehicles - Wholesale,2025,1,38.975
3520S,Used Vehicles - Wholesale,2025,2,0.0
3520S,Used Vehicles - Wholesale,2025,3,0.0
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),2025,1,823718.515
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),2025,2,827161.235
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),2025,3,838887.47
5100G,Sublet Repairs,2025,1,10639.675
5100G,Sublet Repairs,2025,2,4954.735
5100G,Sublet Repairs,2025,3,3094.77
5310G,Retail Counter P&A,2025,1,1693.835
5310G,Retail Counter P&A,2025,2,2040.31
5310G,Retail Counter P&A,2025,3,1416.89
5310S,Retail Counter P&A,2025,1,4832.555
5310S,Retail Counter P&A,2025,2,6478.155
5310S,Retail Counter P&A,2025,3,5699.96
5330G,Wholesale P&A,2025,1,2529.105
5330G,Wholesale P&A,2025,2,2429.84
5330G,Wholesale P&A,2025,3,2245.205
5330S,Wholesale P&A,2025,1,10108.775
5330S,Wholesale P&A,2025,2,11053.86
5330S,Wholesale P&A,2025,3,9492.0
5700G,Tires,2025,1,151.63
5700G,Tires,2025,2,20.735
5700G,Tires,2025,3,46.35
5700S,Tires,2025,1,599.13
5700S,Tires,2025,2,115.42
5700S,Tires,2025,3,159.22
45000S,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,1,70225.505
45000S,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,2,69150.96
45000S,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,3,71718.88
45000G,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,1,55168.84
45000G,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,2,51331.29
45000G,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2025,3,51285.085
400000G,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,1,213806.635
400000G,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,2,211104.65
400000G,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,3,227697.5
400000S,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,1,1489765.725
400000S,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,2,1513194.105
400000S,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2025,3,1561526.14
50045ST,0 - 3 Months,2025,1,81510.73
50045ST,0 - 3 Months,2025,2,63225.785
50045ST,0 - 3 Months,2025,3,77067.955
50035ST,1 - 30 Days,2025,1,467117.42
50035ST,1 - 30 Days,2025,2,394369.94
50035ST,1 - 30 Days,2025,3,315989.115
50026ST,31 - 60 Days,2025,1,473277.345
50026ST,31 - 60 Days,2025,2,671760.59
50026ST,31 - 60 Days,2025,3,595247.14
50048ST,12+ Months,2025,1,89203.015
50048ST,12+ Months,2025,2,51825.09
50048ST,12+ Months,2025,3,78540.64
2570D,NET PROFIT / LOSS BEFORE INCOME TAXES  (LINES 67  LESS 68),2025,1,91290.015
2570D,NET PROFIT / LOSS BEFORE INCOME TAXES  (LINES 67  LESS 68),2025,2,26649.025
2570D,NET PROFIT / LOSS BEFORE INCOME TAXES  (LINES 67  LESS 68),2025,3,8839.305
